DateTime,Silver-INR,Silver-USD
16-08-2018 00:00,1027.190065,14.671
17-08-2018 00:00,1033.454565,14.807
20-08-2018 00:00,1030.638345,14.773
21-08-2018 00:00,1032.214775,14.785
22-08-2018 00:00,1028.150145,14.731
23-08-2018 00:00,1019.69478,14.508
24-08-2018 00:00,1033.92595,14.818
27-08-2018 00:00,1042.3295,14.9
28-08-2018 00:00,1041.18978,14.754
29-08-2018 00:00,1047.28145,14.765
30-08-2018 00:00,1039.873815,14.561
31-08-2018 00:00,1030.66241,14.543
03-09-2018 00:00,1030.8186,14.49
04-09-2018 00:00,1016.91096,14.171
05-09-2018 00:00,1021.0519,14.201
06-09-2018 00:00,1020.310187,14.181
07-09-2018 00:00,1022.232585,14.177
10-09-2018 00:00,1025.745435,14.157
11-09-2018 00:00,1031.487645,14.129
12-09-2018 00:00,1024.860794,14.247
13-09-2018 00:00,1022.284163,14.191
14-09-2018 00:00,1013.94051,14.062
17-09-2018 00:00,1023.099314,14.103
18-09-2018 00:00,1036.76401,14.177
19-09-2018 00:00,1031.05875,14.25
20-09-2018 00:00,1027.9627,14.332
21-09-2018 00:00,1032.09602,14.291
24-09-2018 00:00,1046.28032,14.272
25-09-2018 00:00,1058.11952,14.471
26-09-2018 00:00,1047.012225,14.385
27-09-2018 00:00,1041.12936,14.264
28-09-2018 00:00,1062.417265,14.651
01-10-2018 00:00,1069.666265,14.501
02-10-2018 00:00,1081.029675,14.745
03-10-2018 00:00,1080.718815,14.631
04-10-2018 00:00,1083.08865,14.59
05-10-2018 00:00,1084.681925,14.645
08-10-2018 00:00,1064.309685,14.403
09-10-2018 00:00,1073.88768,14.403
10-10-2018 00:00,1070.734525,14.329
11-10-2018 00:00,1081.61075,14.575
12-10-2018 00:00,1075.299798,14.593
15-10-2018 00:00,1089.1965,14.7
16-10-2018 00:00,1076.930765,14.659
17-10-2018 00:00,1080.77925,14.615
18-10-2018 00:00,1081.397325,14.579
19-10-2018 00:00,1074.718825,14.627
22-10-2018 00:00,1075.983137,14.566
23-10-2018 00:00,1080.811901,14.759
24-10-2018 00:00,1076.122198,14.695
25-10-2018 00:00,1072.016898,14.639
26-10-2018 00:00,1074.49875,14.694
29-10-2018 00:00,1066.546295,14.491
30-10-2018 00:00,1065.63922,14.467
31-10-2018 00:00,1058.304225,14.285
01-11-2018 00:00,1081.39668,14.749
02-11-2018 00:00,1075.277505,14.747
05-11-2018 00:00,1067.253655,14.647
06-11-2018 00:00,1065.85922,14.548
07-11-2018 00:00,1054.577065,14.569
08-11-2018 00:00,1052.74749,14.439
09-11-2018 00:00,1026.09936,14.157
12-11-2018 00:00,1027.20951,14.031
13-11-2018 00:00,1017.869255,14.027
14-11-2018 00:00,1024.306775,14.143
15-11-2018 00:00,1027.698145,14.293
16-11-2018 00:00,1034.350065,14.409
19-11-2018 00:00,1034.4159,14.427
20-11-2018 00:00,1023.163125,14.325
21-11-2018 00:00,1033.280755,14.491
22-11-2018 00:00,1026.898275,14.495
23-11-2018 00:00,1008.744275,14.273
26-11-2018 00:00,1009.11418,14.249
27-11-2018 00:00,1003.802305,14.159
28-11-2018 00:00,1011.55886,14.326
29-11-2018 00:00,1001.18946,14.316
30-11-2018 00:00,989.40837,14.181
03-12-2018 00:00,1015.480475,14.405
04-12-2018 00:00,1026.89368,14.537
05-12-2018 00:00,1027.76,14.5
06-12-2018 00:00,1024.11425,14.47
07-12-2018 00:00,1043.145625,14.615
10-12-2018 00:00,1057.71204,14.536
11-12-2018 00:00,1058.36436,14.572
12-12-2018 00:00,1063.71056,14.741
13-12-2018 00:00,1055.071103,14.745
14-12-2018 00:00,1048.16208,14.574
17-12-2018 00:00,1050.083865,14.667
18-12-2018 00:00,1033.22062,14.639
19-12-2018 00:00,1033.921688,14.625
20-12-2018 00:00,1039.755125,14.785
21-12-2018 00:00,1026.77946,14.639
24-12-2018 00:00,1037.94737,14.774
25-12-2018 00:00,1035.488445,14.739
26-12-2018 00:00,1055.341665,15.043
27-12-2018 00:00,1066.513815,15.237
28-12-2018 00:00,1075.670235,15.381
31-12-2018 00:00,1080.69104,15.496
01-01-2019 00:00,1078.38962,15.463
02-01-2019 00:00,1084.35507,15.493
03-01-2019 00:00,1107.424575,15.745
04-01-2019 00:00,1091.5425,15.7
07-01-2019 00:00,1093.529325,15.661
08-01-2019 00:00,1102.73625,15.675
09-01-2019 00:00,1110.975073,15.745
10-01-2019 00:00,1102.32705,15.585
11-01-2019 00:00,1097.72446,15.596
14-01-2019 00:00,1112.77894,15.652
15-01-2019 00:00,1108.701283,15.593
16-01-2019 00:00,1112.950375,15.593
17-01-2019 00:00,1104.034194,15.541
18-01-2019 00:00,1092.695425,15.335
21-01-2019 00:00,1091.88619,15.269
22-01-2019 00:00,1092.539707,15.336
23-01-2019 00:00,1093.912568,15.371
24-01-2019 00:00,1087.72,15.32
25-01-2019 00:00,1117.658825,15.745
28-01-2019 00:00,1120.182076,15.755
29-01-2019 00:00,1134.196955,15.833
30-01-2019 00:00,1142.27667,16.059
31-01-2019 00:00,1142.9205,16.05
01-02-2019 00:00,1137.00006,15.911
04-02-2019 00:00,1137.011005,15.859
05-02-2019 00:00,1137.92834,15.853
06-02-2019 00:00,1120.838583,15.665
07-02-2019 00:00,1127.47091,15.749
08-02-2019 00:00,1126.96092,15.837
11-02-2019 00:00,1118.745675,15.705
12-02-2019 00:00,1112.51138,15.709
13-02-2019 00:00,1105.438935,15.597
14-02-2019 00:00,1109.26138,15.619
15-02-2019 00:00,1126.308315,15.789
18-02-2019 00:00,1134.38049,15.819
19-02-2019 00:00,1143.82653,15.973
20-02-2019 00:00,1147.1913,16.084
21-02-2019 00:00,1128.227165,15.847
22-02-2019 00:00,1131.090305,15.923
25-02-2019 00:00,1130.3478,15.898
26-02-2019 00:00,1130.366685,15.933
27-02-2019 00:00,1121.8984,15.757
28-02-2019 00:00,1106.514598,15.623
01-03-2019 00:00,1080.368958,15.217
04-03-2019 00:00,1069.96099,15.089
05-03-2019 00:00,1071.546613,15.145
06-03-2019 00:00,1061.747625,15.087
07-03-2019 00:00,1060.562886,15.044
08-03-2019 00:00,1073.542455,15.337
11-03-2019 00:00,1068.709331,15.311
12-03-2019 00:00,1079.050185,15.447
13-03-2019 00:00,1077.356099,15.449
14-03-2019 00:00,1053.177445,15.187
15-03-2019 00:00,1054.651159,15.293
18-03-2019 00:00,1052.921047,15.343
19-03-2019 00:00,1065.910313,15.375
20-03-2019 00:00,1067.975025,15.515
21-03-2019 00:00,1066.074603,15.461
22-03-2019 00:00,1067.91563,15.439
25-03-2019 00:00,1070.880369,15.535
26-03-2019 00:00,1072.115,15.44
27-03-2019 00:00,1060.26516,15.282
28-03-2019 00:00,1045.5056,15.04
29-03-2019 00:00,1050.9744,15.135
01-04-2019 00:00,1044.930825,15.099
02-04-2019 00:00,1041.7258,15.115
03-04-2019 00:00,1043.44248,15.152
04-04-2019 00:00,1045.25394,15.153
05-04-2019 00:00,1046.149641,15.111
08-04-2019 00:00,1060.480312,15.245
09-04-2019 00:00,1054.732427,15.226
10-04-2019 00:00,1053.503297,15.235
11-04-2019 00:00,1039.87485,14.973
12-04-2019 00:00,1035.970109,14.979
15-04-2019 00:00,1048.90586,15.023
16-04-2019 00:00,1049.054055,15.009
17-04-2019 00:00,1040.364007,14.989
18-04-2019 00:00,1041.905865,15.015
22-04-2019 00:00,1051.718153,15.009
23-04-2019 00:00,1034.427896,14.827
24-04-2019 00:00,1046.7497,14.931
25-04-2019 00:00,1049.390855,14.955
26-04-2019 00:00,1053.577716,15.083
29-04-2019 00:00,1042.509296,14.931
30-04-2019 00:00,1039.960073,14.949
01-05-2019 00:00,1023.472058,14.696
02-05-2019 00:00,1015.4781,14.625
03-05-2019 00:00,1033.17343,14.935
06-05-2019 00:00,1036.087548,14.927
07-05-2019 00:00,1042.96401,14.916
08-05-2019 00:00,1039.59954,14.844
09-05-2019 00:00,1040.17382,14.771
10-05-2019 00:00,1033.32262,14.776
13-05-2019 00:00,1044.60698,14.791
14-05-2019 00:00,1040.724914,14.801
15-05-2019 00:00,1038.471749,14.789
16-05-2019 00:00,1021.536678,14.543
17-05-2019 00:00,1013.785028,14.411
20-05-2019 00:00,1014.959763,14.471
21-05-2019 00:00,1011.913115,14.459
22-05-2019 00:00,1011.597038,14.455
23-05-2019 00:00,1021.799245,14.606
24-05-2019 00:00,1010.58216,14.568
27-05-2019 00:00,1014.3525,14.595
28-05-2019 00:00,1003.933938,14.365
29-05-2019 00:00,1006.667025,14.417
30-05-2019 00:00,1017.16467,14.533
31-05-2019 00:00,1014.12267,14.575
03-06-2019 00:00,1022.222338,14.778
04-06-2019 00:00,1027.471068,14.823
05-06-2019 00:00,1031.261738,14.809
06-06-2019 00:00,1031.74001,14.873
07-06-2019 00:00,1041.89085,15.015
10-06-2019 00:00,1023.32452,14.717
11-06-2019 00:00,1024.153547,14.758
12-06-2019 00:00,1030.38351,14.781
13-06-2019 00:00,1042.76655,14.934
14-06-2019 00:00,1038.90596,14.867
17-06-2019 00:00,1040.477655,14.838
18-06-2019 00:00,1047.113425,15.007
19-06-2019 00:00,1057.770383,15.131
20-06-2019 00:00,1078.999553,15.459
21-06-2019 00:00,1067.7051,15.345
24-06-2019 00:00,1077.253438,15.475
25-06-2019 00:00,1066.72111,15.316
26-06-2019 00:00,1064.583962,15.293
27-06-2019 00:00,1059.092125,15.275
28-06-2019 00:00,1056.111745,15.317
01-07-2019 00:00,1048.108302,15.151
02-07-2019 00:00,1063.126298,15.387
03-07-2019 00:00,1056.588908,15.309
04-07-2019 00:00,1053.79401,15.319
05-07-2019 00:00,1026.68155,14.999
08-07-2019 00:00,1034.433625,15.019
09-07-2019 00:00,1038.158625,15.095
10-07-2019 00:00,1044.878106,15.281
11-07-2019 00:00,1038.6306,15.12
12-07-2019 00:00,1044.104809,15.229
15-07-2019 00:00,1058.659227,15.397
16-07-2019 00:00,1071.817275,15.555
17-07-2019 00:00,1096.470648,15.938
18-07-2019 00:00,1124.34608,16.328
19-07-2019 00:00,1117.129981,16.21
22-07-2019 00:00,1130.33202,16.339
23-07-2019 00:00,1129.39983,16.361
24-07-2019 00:00,1149.46734,16.612
25-07-2019 00:00,1136.376176,16.431
26-07-2019 00:00,1128.54654,16.389
29-07-2019 00:00,1133.63344,16.439
30-07-2019 00:00,1144.227175,16.562
31-07-2019 00:00,1129.034975,16.265
01-08-2019 00:00,1130.19088,16.307
02-08-2019 00:00,1128.952114,16.205
05-08-2019 00:00,1180.10194,16.498
06-08-2019 00:00,1174.496165,16.483
07-08-2019 00:00,1217.450086,17.105
08-08-2019 00:00,1199.655399,17.021
09-08-2019 00:00,1205.868605,16.974
12-08-2019 00:00,1222.82879,17.081
13-08-2019 00:00,1207.126649,16.981
14-08-2019 00:00,1235.593119,17.246
15-08-2019 00:00,1240.829775,17.295
16-08-2019 00:00,1217.59533,17.115
19-08-2019 00:00,1215.87643,16.886
20-08-2019 00:00,1230.34842,17.131
21-08-2019 00:00,1224.115157,17.133
22-08-2019 00:00,1225.046642,17.031
23-08-2019 00:00,1250.920873,17.423
26-08-2019 00:00,1275.34842,17.669
27-08-2019 00:00,1301.484191,18.191
28-08-2019 00:00,1323.073888,18.341
29-08-2019 00:00,1310.92334,18.286
30-08-2019 00:00,1318.077183,18.373
02-09-2019 00:00,1324.070724,18.397
03-09-2019 00:00,1397.281434,19.361
04-09-2019 00:00,1408.584646,19.573
05-09-2019 00:00,1343.649582,18.679
06-09-2019 00:00,1303.21408,18.181
09-09-2019 00:00,1294.816695,17.958
10-09-2019 00:00,1295.23775,18.021
11-09-2019 00:00,1295.060959,18.095
12-09-2019 00:00,1282.361554,18.064
13-09-2019 00:00,1239.272623,17.447
16-09-2019 00:00,1279.536512,17.831
17-09-2019 00:00,1291.39032,18.006
18-09-2019 00:00,1265.119753,17.681
19-09-2019 00:00,1271.009579,17.803
20-09-2019 00:00,1280.908825,17.991
23-09-2019 00:00,1318.784149,18.627
24-09-2019 00:00,1322.63248,18.637
25-09-2019 00:00,1282.97548,17.989
26-09-2019 00:00,1273.540615,17.873
27-09-2019 00:00,1239.500665,17.543
30-09-2019 00:00,1208.618868,17.039
01-10-2019 00:00,1231.566213,17.319
02-10-2019 00:00,1251.200886,17.585
03-10-2019 00:00,1251.83272,17.624
04-10-2019 00:00,1243.332875,17.555
07-10-2019 00:00,1243.2847,17.416
08-10-2019 00:00,1272.852885,17.781
09-10-2019 00:00,1274.06138,17.839
10-10-2019 00:00,1243.67381,17.519
11-10-2019 00:00,1247.28275,17.555
14-10-2019 00:00,1261.1702,17.648
15-10-2019 00:00,1251.37149,17.431
16-10-2019 00:00,1246.57689,17.403
17-10-2019 00:00,1253.997538,17.555
18-10-2019 00:00,1247.709365,17.551
21-10-2019 00:00,1249.134975,17.565
22-10-2019 00:00,1247.612835,17.551
23-10-2019 00:00,1241.718825,17.557
24-10-2019 00:00,1264.322367,17.805
25-10-2019 00:00,1277.31604,18.031
28-10-2019 00:00,1263.54529,17.819
29-10-2019 00:00,1261.140482,17.789
30-10-2019 00:00,1268.179668,17.851
31-10-2019 00:00,1284.09918,18.091
01-11-2019 00:00,1280.89178,18.116
04-11-2019 00:00,1279.941525,18.021
05-11-2019 00:00,1247.793413,17.595
06-11-2019 00:00,1251.12519,17.619
07-11-2019 00:00,1225.8636,17.121
08-11-2019 00:00,1198.705338,16.794
11-11-2019 00:00,1208.324542,16.839
12-11-2019 00:00,1207.294112,16.817
13-11-2019 00:00,1224.050198,16.965
14-11-2019 00:00,1223.272969,16.998
15-11-2019 00:00,1215.144505,16.963
18-11-2019 00:00,1226.376175,17.046
19-11-2019 00:00,1234.068953,17.173
20-11-2019 00:00,1236.888,17.179
21-11-2019 00:00,1227.861173,17.113
22-11-2019 00:00,1221.479296,17.014
25-11-2019 00:00,1208.469901,16.857
26-11-2019 00:00,1220.18666,17.08
27-11-2019 00:00,1210.335319,16.99
28-11-2019 00:00,1212.969487,16.951
29-11-2019 00:00,1221.324834,17.021
02-12-2019 00:00,1211.706025,16.915
03-12-2019 00:00,1231.213893,17.162
04-12-2019 00:00,1206.109477,16.871
05-12-2019 00:00,1208.584904,16.965
06-12-2019 00:00,1182.603339,16.587
09-12-2019 00:00,1178.460171,16.605
10-12-2019 00:00,1179.995286,16.659
11-12-2019 00:00,1193.301252,16.869
12-12-2019 00:00,1191.85673,16.889
13-12-2019 00:00,1196.985303,16.933
16-12-2019 00:00,1210.790805,17.033
17-12-2019 00:00,1207.747271,17.002
18-12-2019 00:00,1208.773298,17.025
19-12-2019 00:00,1215.14157,17.059
20-12-2019 00:00,1223.614984,17.203
23-12-2019 00:00,1242.017787,17.439
24-12-2019 00:00,1267.163102,17.782
25-12-2019 00:00,1270.37025,17.755
26-12-2019 00:00,1277.639035,17.919
27-12-2019 00:00,1269.052392,17.767
30-12-2019 00:00,1278.018918,17.919
31-12-2019 00:00,1272.794151,17.851
01-01-2020 00:00,1272.969324,17.896
02-01-2020 00:00,1284.363444,18.03
03-01-2020 00:00,1296.075421,18.061
06-01-2020 00:00,1300.96164,18.12
07-01-2020 00:00,1341.81627,18.586
08-01-2020 00:00,1299.320115,18.133
09-01-2020 00:00,1275.479027,17.915
10-01-2020 00:00,1283.872235,18.085
13-01-2020 00:00,1268.098448,17.929
14-01-2020 00:00,1263.693574,17.835
15-01-2020 00:00,1278.312907,18.019
16-01-2020 00:00,1273.865887,17.953
17-01-2020 00:00,1281.27313,18.035
20-01-2020 00:00,1283.949849,18.074
21-01-2020 00:00,1265.035316,17.757
22-01-2020 00:00,1271.368538,17.879
23-01-2020 00:00,1267.787191,17.773
24-01-2020 00:00,1290.99155,18.1
27-01-2020 00:00,1292.45905,18.089
28-01-2020 00:00,1245.633148,17.485
29-01-2020 00:00,1253.41587,17.577
30-01-2020 00:00,1278.788715,17.839
31-01-2020 00:00,1289.627463,18.037
03-02-2020 00:00,1265.743985,17.699
04-02-2020 00:00,1252.467475,17.613
05-02-2020 00:00,1258.628595,17.626
06-02-2020 00:00,1273.7725,17.815
07-02-2020 00:00,1265.904716,17.701
10-02-2020 00:00,1266.724683,17.766
11-02-2020 00:00,1257.119793,17.635
12-02-2020 00:00,1249.931639,17.529
13-02-2020 00:00,1259.27726,17.667
14-02-2020 00:00,1268.458045,17.734
17-02-2020 00:00,1271.264148,17.815
18-02-2020 00:00,1300.484695,18.167
19-02-2020 00:00,1322.025513,18.403
20-02-2020 00:00,1323.843586,18.421
21-02-2020 00:00,1329.0561,18.488
24-02-2020 00:00,1340.907661,18.611
25-02-2020 00:00,1298.29656,18.062
26-02-2020 00:00,1284.743903,17.925
27-02-2020 00:00,1276.081506,17.799
28-02-2020 00:00,1203.373775,16.673
02-03-2020 00:00,1225.157535,16.821
03-03-2020 00:00,1267.691258,17.265
04-03-2020 00:00,1272.22195,17.18
05-03-2020 00:00,1292.270885,17.493
06-03-2020 00:00,1283.625959,17.347
09-03-2020 00:00,1259.712554,16.924
10-03-2020 00:00,1248.915814,16.979
11-03-2020 00:00,1257.28542,16.812
12-03-2020 00:00,1169.622296,15.713
13-03-2020 00:00,1091.117127,14.753
16-03-2020 00:00,978.422805,13.017
17-03-2020 00:00,945.8161473,12.777
18-03-2020 00:00,919.9602925,12.269
19-03-2020 00:00,910.7161434,12.117
20-03-2020 00:00,956.9283804,12.654
23-03-2020 00:00,1073.22224,13.784
24-03-2020 00:00,1113.816143,14.663
25-03-2020 00:00,1110.58458,14.397
26-03-2020 00:00,1077.625088,14.421
27-03-2020 00:00,1083.680348,14.473
30-03-2020 00:00,1055.74,14
31-03-2020 00:00,1052.27928,13.968
01-04-2020 00:00,1085.616345,13.989
02-04-2020 00:00,1101.980324,14.467
03-04-2020 00:00,1101.885561,14.419
06-04-2020 00:00,1155.806154,15.213
07-04-2020 00:00,1133.389035,14.983
08-04-2020 00:00,1138.547403,14.987
09-04-2020 00:00,1170.395798,15.418
13-04-2020 00:00,1187.41502,15.433
14-04-2020 00:00,1190.918982,15.677
15-04-2020 00:00,1190.075948,15.411
16-04-2020 00:00,1190.244668,15.486
17-04-2020 00:00,1163.6415,15.211
20-04-2020 00:00,1177.68222,15.251
21-04-2020 00:00,1145.927871,14.888
22-04-2020 00:00,1160.15733,15.066
23-04-2020 00:00,1158.839087,15.247
24-04-2020 00:00,1163.238956,15.242
27-04-2020 00:00,1154.306207,15.151
28-04-2020 00:00,1151.80161,15.141
29-04-2020 00:00,1150.177949,15.281
30-04-2020 00:00,1128.522622,14.965
01-05-2020 00:00,1138.64359,15.01
04-05-2020 00:00,1128.36845,14.845
05-05-2020 00:00,1135.268917,14.949
06-05-2020 00:00,1143.3776,14.912
07-05-2020 00:00,1154.988086,15.255
08-05-2020 00:00,1166.632532,15.457
11-05-2020 00:00,1180.256003,15.459
12-05-2020 00:00,1164.074205,15.445
13-05-2020 00:00,1175.976481,15.589
14-05-2020 00:00,1198.711198,15.878
15-05-2020 00:00,1261.606879,16.627
18-05-2020 00:00,1293.23515,17.104
19-05-2020 00:00,1317.42971,17.401
20-05-2020 00:00,1326.72168,17.496
21-05-2020 00:00,1291.318062,17.073
22-05-2020 00:00,1309.015598,17.225
25-05-2020 00:00,1301.76558,17.097
26-05-2020 00:00,1295.55938,17.162
27-05-2020 00:00,1314.074745,17.253
28-05-2020 00:00,1318.8454,17.422
29-05-2020 00:00,1348.391213,17.854
01-06-2020 00:00,1388.027125,18.325
02-06-2020 00:00,1355.617797,18.059
03-06-2020 00:00,1334.660438,17.663
04-06-2020 00:00,1338.61581,17.682
05-06-2020 00:00,1317.920444,17.441
08-06-2020 00:00,1339.73568,17.712
09-06-2020 00:00,1327.011861,17.574
10-06-2020 00:00,1364.091795,17.974
11-06-2020 00:00,1339.668057,17.633
12-06-2020 00:00,1329.171543,17.499
15-06-2020 00:00,1323.7486,17.392
16-06-2020 00:00,1335.923066,17.485
17-06-2020 00:00,1339.66872,17.496
18-06-2020 00:00,1330.993145,17.421
19-06-2020 00:00,1341.963348,17.599
22-06-2020 00:00,1353.795658,17.809
23-06-2020 00:00,1364.20443,17.982
24-06-2020 00:00,1331.181215,17.519
25-06-2020 00:00,1342.839036,17.776
26-06-2020 00:00,1344.514584,17.778
29-06-2020 00:00,1349.004908,17.865
30-06-2020 00:00,1375.297615,18.202
01-07-2020 00:00,1359.475438,18.017
02-07-2020 00:00,1341.176204,17.949
03-07-2020 00:00,1348.26279,18.054
06-07-2020 00:00,1366.293557,18.313
07-07-2020 00:00,1368.732669,18.273
08-07-2020 00:00,1401.455745,18.701
09-07-2020 00:00,1403.870918,18.684
10-07-2020 00:00,1407.872768,18.732
13-07-2020 00:00,1438.430456,19.125
14-07-2020 00:00,1453.215236,19.292
15-07-2020 00:00,1466.62483,19.459
16-07-2020 00:00,1440.613532,19.162
17-07-2020 00:00,1446.346588,19.311
20-07-2020 00:00,1494.024595,19.919
21-07-2020 00:00,1670.2189,22.407
22-07-2020 00:00,1708.130378,22.823
23-07-2020 00:00,1690.198804,22.58
24-07-2020 00:00,1702.45284,22.783
27-07-2020 00:00,1914.117334,25.589
28-07-2020 00:00,1822.93704,24.267
29-07-2020 00:00,1814.144903,24.243
30-07-2020 00:00,1762.092465,23.493
31-07-2020 00:00,1827.839981,24.394
03-08-2020 00:00,1822.788826,24.251
04-08-2020 00:00,1969.682095,26.251
05-08-2020 00:00,2013.648643,26.889
06-08-2020 00:00,2236.99848,29.779
07-08-2020 00:00,2123.603854,28.305
10-08-2020 00:00,2176.577711,29.069
11-08-2020 00:00,1859.755506,24.923
12-08-2020 00:00,1917.387371,25.643
13-08-2020 00:00,2061.73529,27.466
14-08-2020 00:00,1979.682251,26.447
17-08-2020 00:00,2043.454922,27.339
18-08-2020 00:00,2083.895331,27.943
19-08-2020 00:00,2000.92237,26.689
20-08-2020 00:00,2065.246898,27.457
21-08-2020 00:00,2007.281018,26.789
24-08-2020 00:00,1975.705369,26.629
25-08-2020 00:00,1968.134222,26.511
26-08-2020 00:00,2036.615967,27.431
27-08-2020 00:00,1988.450837,26.953
28-08-2020 00:00,2009.644309,27.481
31-08-2020 00:00,2073.274845,28.137
01-09-2020 00:00,2066.521351,28.289
02-09-2020 00:00,2018.005818,27.55
03-09-2020 00:00,1944.258558,26.47
04-09-2020 00:00,1972.227181,26.926
07-09-2020 00:00,1973.301892,26.867
08-09-2020 00:00,1964.72778,26.627
09-09-2020 00:00,1978.418319,26.987
10-09-2020 00:00,1973.005511,26.831
11-09-2020 00:00,1964.100322,26.731
14-09-2020 00:00,1993.915281,27.17
15-09-2020 00:00,1996.977898,27.129
16-09-2020 00:00,2004.82394,27.173
17-09-2020 00:00,1990.369559,27.049
18-09-2020 00:00,1970.543716,26.77
21-09-2020 00:00,1842.223712,25.037
22-09-2020 00:00,1796.784502,24.445
23-09-2020 00:00,1622.850075,21.923
24-09-2020 00:00,1716.744405,23.222
25-09-2020 00:00,1687.497452,22.897
28-09-2020 00:00,1753.911594,23.777
29-09-2020 00:00,1788.531164,24.259
30-09-2020 00:00,1722.929105,23.357
01-10-2020 00:00,1749.30298,23.813
02-10-2020 00:00,1740.458556,23.737
05-10-2020 00:00,1781.033862,24.359
06-10-2020 00:00,1720.00192,23.296
07-10-2020 00:00,1749.859368,23.789
08-10-2020 00:00,1749.60775,23.875
09-10-2020 00:00,1835.630831,25.159
12-10-2020 00:00,1846.612684,25.175
13-10-2020 00:00,1774.746609,24.173
14-10-2020 00:00,1777.631872,24.183
15-10-2020 00:00,1784.58342,24.252
16-10-2020 00:00,1774.41912,24.16
19-10-2020 00:00,1792.435463,24.421
20-10-2020 00:00,1820.052127,24.769
21-10-2020 00:00,1847.199593,24.963
22-10-2020 00:00,1824.66396,24.696
23-10-2020 00:00,1817.796773,24.62
26-10-2020 00:00,1795.845394,24.285
27-10-2020 00:00,1794.94368,24.32
28-10-2020 00:00,1739.790675,23.45
29-10-2020 00:00,1731.599358,23.311
30-10-2020 00:00,1764.964687,23.625
02-11-2020 00:00,1792.482802,24.073
03-11-2020 00:00,1822.047787,24.404
04-11-2020 00:00,1777.239416,23.955
05-11-2020 00:00,1865.447775,25.162
06-11-2020 00:00,1894.509289,25.608
09-11-2020 00:00,1792.801333,24.241
10-11-2020 00:00,1795.995698,24.177
11-11-2020 00:00,1809.283125,24.245
12-11-2020 00:00,1817.444738,24.269
13-11-2020 00:00,1838.477303,24.665
16-11-2020 00:00,1842.896019,24.764
17-11-2020 00:00,1826.67328,24.501
18-11-2020 00:00,1802.47903,24.279
19-11-2020 00:00,1776.177204,23.969
20-11-2020 00:00,1791.176323,24.152
23-11-2020 00:00,1747.486912,23.537
24-11-2020 00:00,1722.188871,23.285
25-11-2020 00:00,1723.744912,23.36
26-11-2020 00:00,1719.00666,23.211
27-11-2020 00:00,1674.956338,22.654
30-11-2020 00:00,1683.089123,22.661
01-12-2020 00:00,1750.90922,23.833
02-12-2020 00:00,1771.370554,24.047
03-12-2020 00:00,1777.573509,24.041
04-12-2020 00:00,1784.079946,24.175
07-12-2020 00:00,1810.93203,24.535
08-12-2020 00:00,1810.63315,24.559
09-12-2020 00:00,1766.668275,23.886
10-12-2020 00:00,1773.317,23.984
11-12-2020 00:00,1764.631257,23.931
14-12-2020 00:00,1762.231135,23.851
15-12-2020 00:00,1805.911987,24.485
16-12-2020 00:00,1871.980525,25.357
17-12-2020 00:00,1904.575355,25.902
18-12-2020 00:00,1897.370217,25.777
21-12-2020 00:00,1947.350405,26.257
22-12-2020 00:00,1882.908464,25.403
23-12-2020 00:00,1887.647038,25.564
24-12-2020 00:00,1896.400087,25.781
28-12-2020 00:00,1941.886141,26.404
29-12-2020 00:00,1928.328705,26.177
30-12-2020 00:00,1951.455638,26.663
31-12-2020 00:00,1933.032382,26.385
04-01-2021 00:00,1993.03607,27.179
05-01-2021 00:00,2018.638849,27.589
06-01-2021 00:00,2003.064125,27.299
07-01-2021 00:00,1996.469027,27.183
08-01-2021 00:00,1867.652489,25.452
11-01-2021 00:00,1849.106372,25.057
12-01-2021 00:00,1884.665057,25.663
13-01-2021 00:00,1852.519326,25.318
14-01-2021 00:00,1868.777904,25.568
15-01-2021 00:00,1813.015132,24.781
18-01-2021 00:00,1830.102197,25.005
19-01-2021 00:00,1847.226006,25.238
20-01-2021 00:00,1884.264073,25.844
21-01-2021 00:00,1891.508174,25.927
22-01-2021 00:00,1861.265702,25.497
25-01-2021 00:00,1849.000766,25.339
26-01-2021 00:00,1855.875467,25.451
27-01-2021 00:00,1837.889164,25.163
28-01-2021 00:00,1932.738947,26.498
29-01-2021 00:00,1967.402141,26.985
01-02-2021 00:00,2086.773107,28.539
02-02-2021 00:00,1955.154356,26.813
03-02-2021 00:00,1955.806863,26.844
04-02-2021 00:00,1921.584623,26.328
05-02-2021 00:00,1960.261707,26.931
08-02-2021 00:00,1988.73226,27.269
09-02-2021 00:00,1983.500516,27.225
10-02-2021 00:00,1966.750348,27.013
11-02-2021 00:00,1962.654282,26.993
12-02-2021 00:00,1985.582991,27.353
15-02-2021 00:00,2003.600158,27.583
16-02-2021 00:00,1974.576023,27.073
17-02-2021 00:00,1995.133841,27.408
18-02-2021 00:00,1929.64036,26.577
19-02-2021 00:00,1978.983174,27.277
22-02-2021 00:00,2044.406702,28.215
23-02-2021 00:00,2002.457713,27.665
24-02-2021 00:00,2021.943695,27.929
25-02-2021 00:00,2010.566229,27.485
26-02-2021 00:00,1962.742392,26.669
01-03-2021 00:00,1945.535279,26.538
02-03-2021 00:00,1958.347869,26.725
03-03-2021 00:00,1895.003582,26.001
04-03-2021 00:00,1853.129756,25.339
05-03-2021 00:00,1846.57365,25.233
08-03-2021 00:00,1845.879122,25.172
09-03-2021 00:00,1887.737961,25.939
10-03-2021 00:00,1903.896337,26.186
